"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2018S007789    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0039 0039","Dissabte","2018",10,"Octubre","13","21","Desobeir semàfor","Tarda","429364.56 ","4581149.81","2.15416530793878","41.3769247348432"
"2018S006838    ",2,"Eixample",10,"Sant Antoni",362001,"Vilamarí","0024 0024","Dimarts","2018",9,"Setembre","11","11","Desobeir semàfor","Matí","429269.66 ","4581057.55","2.15304131839140","41.3760854362429"
"2018S007263    ",2,"Eixample",10,"Sant Antoni",362001,"Vilamarí","0034 0036","Dijous","2018",9,"Setembre","27","12","Gir indegut o sense precaució","Matí","429236.24 ","4581107.26","2.15263589609623","41.3765302171571"
"2018S008568    ",2,"Eixample",10,"Sant Antoni",110803,"Entença","0032 0032","Dimecres","2018",11,"Novembre","7","05","Desobeir semàfor","Nit","429364.56 ","4581149.81","2.15416530793878","41.3769247348432"
"2018S005400    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0174B0174B","Dijous","2018",7,"Juliol","12","20","Manca d'atenció a la conducció","Tarda","430057.84 ","4580907.22","2.16248322123527","41.3748004109731"
"2018S001719    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",266904,"Princesa","0051 0051","Divendres","2018",3,"Març","2","20","Manca d'atenció a la conducció","Tarda","431715.86 ","4582210.91","2.18216140293044","41.3866849165366"
"2018S001719    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",266904,"Princesa","0051 0051","Divendres","2018",3,"Març","2","20","Desobeir semàfor","Tarda","431715.86 ","4582210.91","2.18216140293044","41.3866849165366"
"2018S007181    ",2,"Eixample",10,"Sant Antoni",127704,"Floridablanca","0024B0024B","Dilluns","2018",9,"Setembre","24","21","Gir indegut o sense precaució","Tarda","429443.4  ","4581071.93","2.15511710967280","41.3762302175980"
"2018S008290    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,"Pujades","0005 0005","Dimarts","2018",10,"Octubre","30","16","No determinada","Tarda","431791.37 ","4582425.96","2.18304021860927","41.3886282242112"
"2018S008056    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,"Pujades","0005 0005","Dimarts","2018",10,"Octubre","23","10","Manca d'atenció a la conducció","Matí","431857.79 ","4582523.67","2.18382358130912","41.3895139056614"
"2018S008848    ",2,"Eixample",10,"Sant Antoni",127704,"Floridablanca","0049 0049","Dimarts","2018",11,"Novembre","20","09","Desobeir semàfor","Matí","429648.92 ","4581242.11","2.15755481724203","41.3777809838778"
"2018S009504    ",2,"Eixample",10,"Sant Antoni",127704,"Floridablanca","0069 0069","Dijous","2018",12,"Desembre","13","10","No determinada","Matí","429744.27 ","4581335.47","2.15868414777562","41.3786301856415"
"2018S003066    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0080 0080","Dissabte","2018",4,"Abril","21","02","Altres","Nit","429555.55 ","4581336.38","2.15642736504570","41.3786218675209"
"2018S008133    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0408 0408","Dijous","2018",10,"Octubre","25","09","Altres","Matí","429146.78 ","4581108.76","2.15156601125350","41.3765358484580"
"2018S000723    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0408 0408","Dissabte","2018",1,"Gener","27","00","Gir indegut o sense precaució","Nit","429165.19 ","4581164.97","2.15177957232199","41.3770437354376"
"2018S005446    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0182 0182","Dissabte","2018",7,"Juliol","14","05","No determinada","Nit","429362.65 ","4580936.13","2.15416739212747","41.3750000207692"
"2018S007186    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",268003,"Provença","0092 0094","Dimarts","2018",9,"Setembre","25","08","No cedir la dreta","Matí","428880.88 ","4582025.85","2.14827881856100","41.3847722842554"
"2018S003530    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0173 0173","Diumenge","2018",5,"Maig","6","20","Desobeir semàfor","Tarda","429257.37 ","4581833.72","2.15280368141510","41.3830750589910"
"2018S007521    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0175 0177","Divendres","2018",10,"Octubre","5","09","Gir indegut o sense precaució","Matí","429257.37 ","4581833.72","2.15280368141510","41.3830750589910"
"2018S006846    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",100800,"Diputació","0023 0023","Dimarts","2018",9,"Setembre","11","17","Desobeir semàfor","Tarda","429156.52 ","4581362.4 ","2.15165280375838","41.3788211575784"
"2018S001239    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",268003,"Provença","0049 0049","Dimecres","2018",2,"Febrer","14","22","Manca precaució incorporació circulació","Nit","428838.99 ","4581970.42","2.14778437606167","41.3842693382794"
"2018S009535    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0465 0465","Divendres","2018",12,"Desembre","14","06","Desobeir semàfor","Matí","429450.52 ","4581444.1 ","2.15515888699465","41.3795828562926"
"2018S009956    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0465 0465","Dilluns","2018",12,"Desembre","31","14","Gir indegut o sense precaució","Tarda","429450.52 ","4581444.1 ","2.15515888699465","41.3795828562926"
"2018S003759    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0465 0465","Dilluns","2018",5,"Maig","14","16","No respectar distàncies","Tarda","429449.08 ","4581403.86","2.15514635605981","41.3792203014523"
"2018S004516    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0469 0469","Dimarts","2018",6,"Juny","12","22","Canvi de carril sense precaució","Nit","429450.52 ","4581444.1 ","2.15515888699465","41.3795828562926"
"2018S009600    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,"Laietana","0022 0022","Diumenge","2018",12,"Desembre","16","11","Altres","Matí","431421.64 ","4581932.06","2.17867431546439","41.3841483421673"
"2018S004272    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",18505,"Aragó","0001 0005","Dissabte","2018",6,"Juny","2","10","Desobeir semàfor","Matí","428675.41 ","4581275.47","2.14591002085899","41.3779956700998"
"2018S001071    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",287201,"Roma","0036 0040","Dijous","2018",2,"Febrer","8","18","Canvi de carril sense precaució","Tarda","428750.3  ","4581689.78","2.14675677771920","41.3817338562720"
"2018S005683    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",287201,"Roma","0042 0044","Dimarts","2018",7,"Juliol","17","22","Desobeir semàfor","Nit","428779.93 ","4581706.65","2.14710911892296","41.3818884241212"
"2018S005086    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0139 0139","Dilluns","2018",7,"Juliol","2","14","Canvi de carril sense precaució","Tarda","429444.29 ","4581642.99","2.15506121240913","41.3813736461057"
"2018S005951    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0068 0068","Dimecres","2018",8,"Agost","1","10","Avançament defectuós/improcedent","Matí","429156.52 ","4581362.4 ","2.15165280375838","41.3788211575784"
"2018S004130    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,"Laietana","0036 0036","Dilluns","2018",5,"Maig","28","17","Desobeir semàfor","Tarda","431279.45 ","4582061.37","2.17695920277726","41.3853008559070"
"2018S004074    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,"Laietana","0044 0044","Dissabte","2018",5,"Maig","26","02","No respectat pas de vianants","Nit","431165.44 ","4582165.91","2.17558385940089","41.3862326611510"
"2018S002774    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",266904,"Princesa","0025 0025","Dimecres","2018",4,"Abril","11","14","Avançament defectuós/improcedent","Tarda","431586.52 ","4582070.62","2.18063043660861","41.3854103643531"
"2018S006902    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",350308,"València","0002 0002","Dijous","2018",9,"Setembre","13","15","Canvi de carril sense precaució","Tarda","428585.98 ","4581366.46","2.14482991740480","41.3788072463219"
"2018S005256    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0445 0445","Dissabte","2018",7,"Juliol","7","22","Gir indegut o sense precaució","Nit","429355.61 ","4581351.42","2.15403476873311","41.3787397835458"
"2018S005169    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",289105,"Rosselló","0071 0077","Dimecres","2018",7,"Juliol","4","21","Manca d'atenció a la conducció","Tarda","428755.96 ","4582075.74","2.14677904125102","41.3852105629496"
"2018S006390    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0064 0064","Dimarts","2018",8,"Agost","21","15","Altres","Tarda","428409.41 ","4582129   ","2.14262836173729","41.3856594642195"
"2018S006285    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",331507,"Tarragona","0068U0068U","Dimecres","2018",8,"Agost","15","18","Desobeir semàfor","Tarda","428933.46 ","4581033.1 ","2.14902413747030","41.3758355772519"
"2018S002210    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0123 0123","Dilluns","2018",3,"Març","19","15","Desobeir altres senyals","Tarda","428876.92 ","4581648.35","2.14827581014250","41.3813719235341"
"2018S004180    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0123 0123","Dimarts","2018",5,"Maig","29","20","Desobeir altres senyals","Tarda","428876.92 ","4581648.35","2.14827581014250","41.3813719235341"
"2018S005443    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",268003,"Provença","0023 0023","Divendres","2018",7,"Juliol","13","22","Desobeir semàfor","Nit","428690.81 ","4581838.58","2.14602784991670","41.3830687701260"
"2018S003594    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",268003,"Provença","0054 0054","Dimecres","2018",5,"Maig","9","08","Manca precaució incorporació circulació","Matí","428690.81 ","4581838.58","2.14602784991670","41.3830687701260"
"2018S001751    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",268003,"Provença","0054 0054","Dissabte","2018",3,"Març","3","19","Gir indegut o sense precaució","Tarda","428690.81 ","4581838.58","2.14602784991670","41.3830687701260"
"2018S000060    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",268003,"Provença","0054 0054","Dimecres","2018",1,"Gener","3","20","Gir indegut o sense precaució","Tarda","428690.81 ","4581838.58","2.14602784991670","41.3830687701260"
"2018S004348    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",287201,"Roma","0001 0003","Dimarts","2018",6,"Juny","5","19","No respectar distàncies","Tarda","428548.42 ","4581601.9 ","2.14435299979796","41.3809244337087"
"2018S006450    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",287201,"Roma","0029 0029","Divendres","2018",8,"Agost","24","13","Desobeir semàfor","Matí","428666.7  ","4581674.2 ","2.14575889620455","41.3815861185857"
"2018S003572    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",18505,"Aragó","0124 0124","Dimarts","2018",5,"Maig","8","15","No respectar distàncies","Tarda","429447.81 ","4582020.17","2.15505934973192","41.3847710892521"
"2018S001387    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",350308,"València","0082 0082","Dimarts","2018",2,"Febrer","20","20","No respectat pas de vianants","Tarda","428973.63 ","4581742.45","2.14942125643075","41.3822280003809"
"2018S008554    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0140C0140C","Dijous","2018",11,"Novembre","8","11","Altres","Matí","429444.29 ","4581642.99","2.15506121240913","41.3813736461057"
"2018S009254    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0140C0140C","Dimarts","2018",12,"Desembre","4","00","Desobeir semàfor","Nit","429444.29 ","4581642.99","2.15506121240913","41.3813736461057"
"2018S006047    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0134B0134B","Dissabte","2018",8,"Agost","4","16","Manca d'atenció a la conducció","Tarda","429889.4  ","4580951.07","2.16046408856364","41.3751806845261"
"2018S001739    ",2,"Eixample",10,"Sant Antoni",246000,"Parlament","0017 0017","Dissabte","2018",3,"Març","3","14","Desobeir semàfor","Tarda","430025.09 ","4581048.9 ","2.16207525573498","41.3760736298562"
"2018S004691    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",100800,"Diputació","0021 0021","Dimarts","2018",6,"Juny","19","16","No respectat pas de vianants","Tarda","428842.82 ","4581037.54","2.14793980926239","41.3758675502275"
"2018S009467    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0087B0087B","Dimecres","2018",12,"Desembre","12","10","Canvi de carril sense precaució","Matí","429063.72 ","4581457.86","2.15053193494543","41.3796727505640"
"2018S007139    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",331507,"Tarragona","0074 0076","Dissabte","2018",9,"Setembre","22","07","Desobeir altres senyals","Matí","428769.74 ","4581177.12","2.14704955494737","41.3771182285107"
"2018S000435    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",362001,"Vilamarí","0052 0052","Dimecres","2018",1,"Gener","17","16","Manca d'atenció a la conducció","Tarda","429112.79 ","4581233.32","2.15114499865292","41.3776547226854"
"2018S001614    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0451 0451","Dimecres","2018",2,"Febrer","28","14","No respectat pas de vianants","Tarda","429355.61 ","4581351.42","2.15403476873311","41.3787397835458"
"2018S007315    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0455 0455","Divendres","2018",9,"Setembre","28","14","Canvi de carril sense precaució","Tarda","429390.09 ","4581419.4 ","2.15443914709799","41.3793550861168"
"2018S002605    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",245802,"París","0050 0050","Dijous","2018",4,"Abril","5","19","No respectar distàncies","Tarda","428494.72 ","4582195.29","2.14364075754662","41.3862641080452"
"2018S003334    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0116 0120","Dilluns","2018",4,"Abril","30","12","Desobeir semàfor","Matí","429745.73 ","4581524.23","2.15867970518957","41.3803304141042"
"2018S003132    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",350308,"València","0080 0080","Dilluns","2018",4,"Abril","23","18","Desobeir semàfor","Tarda","428973.63 ","4581742.45","2.14942125643075","41.3822280003809"
"2018S007843    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",362001,"Vilamarí","0100 0100","Dilluns","2018",10,"Octubre","15","22","Desobeir semàfor","Nit","428875.47 ","4581460.32","2.14828055808076","41.3796782741104"
"2018S003804    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0087 0087","Dimarts","2018",5,"Maig","15","20","Desconegut","Tarda","429610.18 ","4581406.04","2.15707252209361","41.3792540576564"
"2018S009760    ",2,"Eixample",10,"Sant Antoni",329902,"Tamarit","0181 0181","Divendres","2018",12,"Desembre","21","13","Avançament defectuós/improcedent","Matí","430029.45 ","4581426.92","2.16208371051567","41.3794787183854"
"2018S009811    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",362001,"Vilamarí","0092 0092","Diumenge","2018",12,"Desembre","23","14","No determinada","Tarda","428875.47 ","4581460.32","2.14828055808076","41.3796782741104"
"2018S001096    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0522 0522","Divendres","2018",2,"Febrer","9","14","No respectar distàncies","Tarda","429731.19 ","4581680.9 ","2.15848765120573","41.3817402193559"
"2018S007244    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0560 0560","Dimecres","2018",9,"Setembre","26","18","Canvi de carril sense precaució","Tarda","429926.13 ","4581871.68","2.16079673646047","41.3834755307623"
"2018S004064    ",2,"Eixample",10,"Sant Antoni",349706,"Comte d'Urgell","0021 0021","Dijous","2018",5,"Maig","24","21","Manca d'atenció a la conducció","Tarda","429935.26 ","4581522.19","2.16094636485563","41.3803285816496"
"2018S008338    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0071 0071","Dimecres","2018",10,"Octubre","31","13","No determinada","Matí","429156.52 ","4581362.4 ","2.15165280375838","41.3788211575784"
"2018S003473    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0071 0071","Divendres","2018",5,"Maig","4","10","No respectar distàncies","Matí","429156.52 ","4581362.4 ","2.15165280375838","41.3788211575784"
"2018S003473    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0071 0071","Divendres","2018",5,"Maig","4","10","Gir indegut o sense precaució","Matí","429156.52 ","4581362.4 ","2.15165280375838","41.3788211575784"
"2018S006195    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",114000,"Espanya","0009 0009","Dissabte","2018",8,"Agost","11","13","Altres","Matí","428903.72 ","4580823.58","2.14869312341299","41.3739458718639"
"2018S007641    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0521 0521","Dilluns","2018",10,"Octubre","8","21","Canvi de carril sense precaució","Tarda","429699.42 ","4581733.43","2.15810163394026","41.3822105621714"
"2018S006781    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0523 0523","Divendres","2018",9,"Setembre","7","23","Canvi de carril sense precaució","Nit","429737.74 ","4581724.85","2.15856087805054","41.3821366352908"
"2018S003561    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0069 0069","Dimarts","2018",5,"Maig","8","07","Manca precaució efectuar marxa enrera","Matí","429658.62 ","4581783.55","2.15760790539813","41.3826584073749"
"2018S007385    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0071 0071","Dilluns","2018",10,"Octubre","1","12","Altres","Matí","429634.84 ","4581829.77","2.15731815915883","41.3830726144347"
"2018S004933    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90502,"Còrsega","0246 0246","Dimecres","2018",6,"Juny","27","14","Gir indegut o sense precaució","Tarda","429458    ","4582969.11","2.15507060599128","41.3933187602780"
"2018S006564    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0401 0401","Dimecres","2018",8,"Agost","29","18","Manca precaució efectuar marxa enrera","Tarda","429130.33 ","4581174.27","2.15136164563783","41.3771244253816"
"2018S001315    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",54509,"Calàbria","0177 0177","Dissabte","2018",2,"Febrer","17","23","Manca d'atenció a la conducció","Nit","429088.14 ","4581831.78","2.15078015458358","41.3830426747178"
"2018S002775    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",54509,"Calàbria","0177 0177","Dimecres","2018",4,"Abril","11","19","Manca d'atenció a la conducció","Tarda","429074.34 ","4581815.14","2.15061707544110","41.3828915864415"
"2018S004153    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",54509,"Calàbria","0177 0177","Dimarts","2018",5,"Maig","29","16","Altres","Tarda","429088.14 ","4581831.78","2.15078015458358","41.3830426747178"
"2018S001274    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0166 0166","Divendres","2018",2,"Febrer","16","10","No respectar distàncies","Matí","429257.37 ","4581833.72","2.15280368141510","41.3830750589910"
"2018S009016    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0107 0107","Diumenge","2018",11,"Novembre","25","18","Desconegut","Tarda","429745.73 ","4581524.23","2.15867970518957","41.3803304141042"
"2018S001389    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0191 0191","Dimarts","2018",2,"Febrer","20","20","Manca d'atenció a la conducció","Tarda","429223.59 ","4581884.91","2.15239373514407","41.3835331362608"
"2018S001841    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",18505,"Aragó","0106 0106","Dimarts","2018",3,"Març","6","22","Gir indegut o sense precaució","Nit","429354.29 ","4581928.4 ","2.15395166102301","41.3839363336797"
"2018S003460    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"Mallorca","0113 0113","Divendres","2018",5,"Maig","4","00","Desobeir semàfor","Nit","429260.74 ","4582212.74","2.15279969076093","41.3864890590312"
"2018S005575    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"Mallorca","0118 0118","Dimecres","2018",7,"Juliol","18","21","Gir indegut o sense precaució","Tarda","429260.74 ","4582212.74","2.15279969076093","41.3864890590312"
"2018S003750    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0127 0127","Dilluns","2018",5,"Maig","14","11","Gir indegut o sense precaució","Matí","429355.76 ","4582115.68","2.15394738479599","41.3856232302560"
"2018S003673    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0419 0419","Divendres","2018",5,"Maig","11","13","Manca d'atenció a la conducció","Matí","429197.51 ","4581230.91","2.15215832913222","41.3776404819912"
"2018S000592    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",245802,"París","0130 0130","Dimarts","2018",1,"Gener","23","08","Canvi de carril sense precaució","Matí","428983.64 ","4582689.63","2.14942983299835","41.3907598010554"
"2018S001076    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",180208,"Londres","0019 0019","Dijous","2018",2,"Febrer","8","20","Altres","Tarda","428572.55 ","4582489.43","2.14453682790809","41.3889202398330"
"2018S009938    ",2,"Eixample",10,"Sant Antoni",361406,"Viladomat","0003 0007","Diumenge","2018",12,"Desembre","30","10","Altres","Matí","430072.82 ","4580984.73","2.16265338953749","41.3754998228960"
"2018S007885    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0209 0209","Dimecres","2018",10,"Octubre","17","13","Desobeir semàfor","Matí","429069.9  ","4582025.34","2.15053935103070","41.3847843933469"
"2018S008123    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",245802,"París","0077 0077","Dimecres","2018",10,"Octubre","24","23","Desobeir semàfor","Nit","428696.36 ","4582407   ","2.14602726386174","41.3881888171791"
"2018S009531    ",2,"Eixample",10,"Sant Antoni",349706,"Comte d'Urgell","0050 0050","Dijous","2018",12,"Desembre","13","22","Canvi de carril sense precaució","Nit","429841.22 ","4581617.31","2.15981080070461","41.3811770953571"
"2018S004616    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0153 0153","Diumenge","2018",6,"Juny","17","10","Desobeir semàfor","Matí","429167.46 ","4582306.69","2.15167313955327","41.3873270186068"
"2018S009907    ",2,"Eixample",10,"Sant Antoni",349706,"Comte d'Urgell","0062 0062","Divendres","2018",12,"Desembre","28","17","Avançament defectuós/improcedent","Tarda","429792.55 ","4581691.93","2.15922013835523","41.3818449244438"
"2018S000053    ",2,"Eixample",10,"Sant Antoni",349706,"Comte d'Urgell","0010 0010","Dimecres","2018",1,"Gener","3","15","Manca d'atenció a la conducció","Tarda","430067.33 ","4581411.11","2.16253850462733","41.3793396187170"
"2018S001536    ",2,"Eixample",7,"la Dreta de l'Eixample",49509,"Bruc","0162 0162","Dilluns","2018",2,"Febrer","26","10","Desobeir semàfor","Matí","430216.04 ","4583527.36","2.16407275947411","41.3984129229793"
"2018S009439    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",320704,"Sarrià","0043 0043","Dimarts","2018",12,"Desembre","11","11","Altres","Matí","428532.69 ","4582644.29","2.14404182924949","41.3903114628862"
"2018S004134    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",320704,"Sarrià","0043 0043","Dilluns","2018",5,"Maig","28","19","No respectar distàncies","Tarda","428543.52 ","4582641.99","2.14417162658655","41.3902917106898"
"2018S001722    ",2,"Eixample",10,"Sant Antoni",198407,"Marquès de Campo Sagrado","0001 0001","Divendres","2018",3,"Març","2","16","Avançament defectuós/improcedent","Tarda","430139.77 ","4580991   ","2.16345320416887","41.3755621148297"
"2018S004974    ",2,"Eixample",7,"la Dreta de l'Eixample",90502,"Còrsega","0392 0392","Dijous","2018",6,"Juny","28","11","No respectar distàncies","Matí","430186.42 ","4583668.79","2.16370213854243","41.3996841615766"
"2018S002115    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0294 0294","Divendres","2018",3,"Març","16","13","Gir indegut o sense precaució","Matí","430405.25 ","4583335.28","2.16635808394645","41.3966993350545"
"2018S005560    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0312 0312","Dimecres","2018",7,"Juliol","18","12","Gir indegut o sense precaució","Matí","430502.32 ","4583430.74","2.16750818605418","41.3975675145799"
"2018S007879    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0297 0297","Dimecres","2018",10,"Octubre","17","09","Gir indegut o sense precaució","Matí","430498.67 ","4583050.27","2.16750823495949","41.3941404294405"
"2018S006018    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",289105,"Rosselló","0141 0141","Divendres","2018",8,"Agost","3","16","Manca precaució efectuar marxa enrera","Tarda","429073.81 ","4582402.87","2.15054187306689","41.3881850189255"
"2018S007169    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",289105,"Rosselló","0143 0143","Dilluns","2018",9,"Setembre","24","12","Manca precaució efectuar marxa enrera","Matí","429089.67 ","4582435.12","2.15072777287610","41.3884768828211"
"2018S006298    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",54509,"Calàbria","0194 0194","Dijous","2018",8,"Agost","16","14","Desobeir semàfor","Tarda","428973.69 ","4581930.81","2.14939987541223","41.3839244987609"
"2018S001883    ",2,"Eixample",7,"la Dreta de l'Eixample",268003,"Provença","0291 0291","Dijous","2018",3,"Març","8","10","Manca precaució incorporació circulació","Matí","430216.17 ","4583338.88","2.16409605649088","41.3967153582648"
"2018S000427    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0309 0309","Dimecres","2018",1,"Gener","17","07","No respectar distàncies","Matí","430594.16 ","4583143.18","2.16863970240656","41.3949854940607"
"2018S006800    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0311 0311","Diumenge","2018",9,"Setembre","9","16","Gir indegut o sense precaució","Tarda","430594.16 ","4583143.18","2.16863970240656","41.3949854940607"
"2018S005534    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",54509,"Calàbria","0270 0270","Dilluns","2018",7,"Juliol","16","12","No determinada","Matí","428600.61 ","4582312.9 ","2.14489324034822","41.3873327921293"
"2018S005852    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",350308,"València","0083 0083","Diumenge","2018",7,"Juliol","29","15","No respectar distàncies","Tarda","429282.55 ","4582060.98","2.15307825128332","41.3851241280845"
"2018S006320    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0339 0339","Divendres","2018",8,"Agost","17","11","Gir indegut o sense precaució","Matí","430786.4  ","4583330.2 ","2.17091765901485","41.3966865069336"
"2018S008747    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",363809,"Villarroel","0166 0166","Dijous","2018",11,"Novembre","15","21","Avançament defectuós/improcedent","Tarda","429177.27 ","4582505.63","2.15176718209867","41.3891196660861"
