"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2019S001888    ",3,"Sants-Montjuïc",13,"la Marina de Port",369408,"Zona Franca","0181 0181","Diumenge","2019",3,"Març","10","21","Gir indegut o sense precaució","Tarda","428057.24 ","4579344.4 ","2.13874748320025","41.3605481220361"
"2019S000789    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",135203,"Foc","0028 0028","Dimarts","2019",1,"Gener","29","07","Canvi de carril sense precaució","Matí","427864.64 ","4578639.2 ","2.13652897589312","41.3541793766230"
"2019S005097    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",210309,"Metal·lúrgia","0002U0010U","Divendres","2019",6,"Juny","28","19","Altres","Tarda","427927.15 ","4578032.62","2.13734827146412","41.3487217100092"
"2019S005185    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",370203,"Número 3 Zona Franca","0049 0049","Dilluns","2019",7,"Juliol","1","18","Altres","Tarda","428020.43 ","4576283.26","2.13867072493585","41.3329741092914"
"2019S003685    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700121,"Longitudinal 7","0059 0059","Dilluns","2019",5,"Maig","13","14","No respectat pas de vianants","Tarda","426467.51 ","4575969.28","2.12015237263427","41.3300058880384"
"2019S000135    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",369408,"Zona Franca","0053 0059","Dilluns","2019",1,"Gener","7","13","Gir indegut o sense precaució","Matí","428434.43 ","4578635.81","2.14334023553110","41.3541997231369"
"2019S002660    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",139000,"Galtés","0001I0001I","Dijous","2019",4,"Abril","4","21","No respectar distàncies","Tarda","429644.79 ","4578490.83","2.15782488211119","41.3530006702917"
"2019S005193    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",222206,"Motors","0029 0039","Dimarts","2019",7,"Juliol","2","07","No respectar distàncies","Matí","427766.97 ","4577891.73","2.13545053792300","41.3474383990275"
"2019S000719    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",139000,"Galtés","0020 0022","Diumenge","2019",1,"Gener","27","13","Canvi de carril sense precaució","Matí","429823.54 ","4578732.78","2.15993349687085","41.3551954558494"
"2019S007494    ",3,"Sants-Montjuïc",13,"la Marina de Port",169409,"Corts Catalanes","0156V0156V","Diumenge","2019",9,"Setembre","29","18","Altres","Tarda","427971.19 ","4579992.75","2.13764174290073","41.3663798872970"
"2019S009794    ",3,"Sants-Montjuïc",13,"la Marina de Port",137300,"Foneria","0052 0052","Dijous","2019",12,"Desembre","19","21","No respectat pas de vianants","Tarda","428254.98 ","4579450.64","2.14109877846234","41.3615226498221"
"2019S001489    ",3,"Sants-Montjuïc",13,"la Marina de Port",12600,"Alts Forns","0051 0051","Dilluns","2019",2,"Febrer","25","08","Altres","Matí","428077.54 ","4579065.62","2.13902323751804","41.3580390590168"
"2019S000439    ",3,"Sants-Montjuïc",13,"la Marina de Port",369408,"Zona Franca","0216 0216","Dijous","2019",1,"Gener","17","20","No respectar distàncies","Tarda","427909.01 ","4579574.83","2.13694806826942","41.3626102562938"
"2019S000527    ",3,"Sants-Montjuïc",13,"la Marina de Port",701391,"Jane Addams","0018 0018","Diumenge","2019",1,"Gener","20","20","Desobeir semàfor","Tarda","427781.45 ","4579539.27","2.13542735077685","41.3622785377749"
"2019S002375    ",3,"Sants-Montjuïc",13,"la Marina de Port",701391,"Jane Addams","0018 0018","Dimecres","2019",3,"Març","27","09","Desobeir semàfor","Matí","427781.45 ","4579539.27","2.13542735077685","41.3622785377749"
"2019S000867    ",3,"Sants-Montjuïc",13,"la Marina de Port",169409,"Corts Catalanes","0140 0140","Divendres","2019",2,"Febrer","1","23","No respectar distàncies","Nit","427871.64 ","4579858.44","2.13646756069008","41.3651612829746"
"2019S003398    ",3,"Sants-Montjuïc",13,"la Marina de Port",369408,"Zona Franca","0123 0133","Divendres","2019",5,"Maig","3","12","Manca d'atenció a la conducció","Matí","428200.04 ","4579030.94","2.14049170805943","41.3577376493556"
"2019S003078    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701857,"29 del BZ (No Oficial)","0070 0070","Dimarts","2019",4,"Abril","23","08","Desconegut","Matí","426842.33 ","4576816.19","2.12452893802095","41.3376678637268"
"2019S001317    ",3,"Sants-Montjuïc",15,"Hostafrancs",94809,"Creu Coberta","0109 0109","Dimarts","2019",2,"Febrer","19","09","Altres","Matí","428391.91 ","4580975.3 ","2.14255552094974","41.3752669442573"
"2019S001317    ",3,"Sants-Montjuïc",15,"Hostafrancs",94809,"Creu Coberta","0109 0109","Dimarts","2019",2,"Febrer","19","09","Desobeir semàfor","Matí","428391.91 ","4580975.3 ","2.14255552094974","41.3752669442573"
"2019S005568    ",3,"Sants-Montjuïc",13,"la Marina de Port",137300,"Foneria","0031B0031B","Dissabte","2019",7,"Juliol","13","21","Canvi de carril sense precaució","Tarda","428057.24 ","4579344.4 ","2.13874748320025","41.3605481220361"
"2019S003525    ",3,"Sants-Montjuïc",13,"la Marina de Port",160903,"Ildefons Cerdà","0003 0003","Dimecres","2019",5,"Maig","8","08","Canvi de carril sense precaució","Matí","427711.55 ","4579792.08","2.13456155787776","41.3645492301169"
"2019S002284    ",3,"Sants-Montjuïc",16,"la Bordeta",89707,"Constitució","0015 0015","Dissabte","2019",3,"Març","23","21","Gir indegut o sense precaució","Tarda","427989.79 ","4580394.9 ","2.13781631764945","41.3700035765504"
"2019S009875    ",3,"Sants-Montjuïc",16,"la Bordeta",89707,"Constitució","0017 0017","Dissabte","2019",12,"Desembre","21","15","Manca precaució efectuar marxa enrera","Tarda","427989.79 ","4580394.9 ","2.13781631764945","41.3700035765504"
"2019S006455    ",3,"Sants-Montjuïc",15,"Hostafrancs",94809,"Creu Coberta","0073 0073","Divendres","2019",8,"Agost","16","09","Manca d'atenció a la conducció","Matí","428660.28 ","4580964.83","2.14576569476172","41.3751965006492"
"2019S000833    ",3,"Sants-Montjuïc",15,"Hostafrancs",114000,"Espanya","0005 0005","Dijous","2019",1,"Gener","31","19","Altres","Tarda","428856.34 ","4580937.4 ","2.14811323490275","41.3749668195593"
"2019S007461    ",3,"Sants-Montjuïc",15,"Hostafrancs",114000,"Espanya","0005 0005","Dissabte","2019",9,"Setembre","28","12","Gir indegut o sense precaució","Matí","428974.33 ","4580977.98","2.14951929526707","41.3753427412843"
"2019S004505    ",3,"Sants-Montjuïc",15,"Hostafrancs",45803,"Bordeta","0002U0006U","Divendres","2019",6,"Juny","7","19","No determinada","Tarda","428805.39 ","4580812.36","2.14751871849951","41.3738361168475"
"2019S002737    ",3,"Sants-Montjuïc",15,"Hostafrancs",169409,"Corts Catalanes","0353 0353","Dilluns","2019",4,"Abril","8","18","No respectar distàncies","Tarda","428828.7  ","4580797.04","2.14779923395555","41.3737001983179"
"2019S005767    ",3,"Sants-Montjuïc",15,"Hostafrancs",169409,"Corts Catalanes","0361 0371","Dissabte","2019",7,"Juliol","20","08","Manca d'atenció a la conducció","Matí","428814.59 ","4580855.55","2.14762364585022","41.3742259291287"
"2019S004793    ",3,"Sants-Montjuïc",16,"la Bordeta",169409,"Corts Catalanes","0203 0203","Dimecres","2019",6,"Juny","19","10","Manca precaució incorporació circulació","Matí","428177.09 ","4580231.88","2.14007503474914","41.3685520616084"
"2019S005448    ",3,"Sants-Montjuïc",15,"Hostafrancs",191204,"Mallorca","0028U0028U","Dimecres","2019",7,"Juliol","10","00","Desobeir semàfor","Nit","428494.09 ","4581458.79","2.14372021230740","41.3796306621341"
"2019S002590    ",3,"Sants-Montjuïc",15,"Hostafrancs",178807,"Leiva","0051 0051","Dimecres","2019",4,"Abril","3","09","Desconegut","Matí","428646.34 ","4580842.44","2.14561343108716","41.3740929389599"
"2019S005003    ",3,"Sants-Montjuïc",15,"Hostafrancs",309508,"Sant Pere d'Abanto","0020 0020","Dimecres","2019",6,"Juny","26","16","No respectar distàncies","Tarda","428404.34 ","4580622.45","2.14274585660357","41.3720900541469"
"2019S009629    ",3,"Sants-Montjuïc",16,"la Bordeta",235208,"Olzinelles","0120 0120","Dissabte","2019",12,"Desembre","14","08","Manca d'atenció a la conducció","Matí","427989.79 ","4580394.9 ","2.13781631764945","41.3700035765504"
"2019S004080    ",3,"Sants-Montjuïc",15,"Hostafrancs",169409,"Corts Catalanes","0321 0321","Dilluns","2019",5,"Maig","27","07","No respectar distàncies","Matí","428694.75 ","4580660.2 ","2.14621372032450","41.3724558595851"
"2019S006944    ",3,"Sants-Montjuïc",16,"la Bordeta",142402,"Gavà","0034 0034","Dissabte","2019",9,"Setembre","7","14","Gir indegut o sense precaució","Tarda","428249.09 ","4580598.54","2.14089243308694","41.3718608676679"
"2019S000992    ",3,"Sants-Montjuïc",15,"Hostafrancs",169409,"Corts Catalanes","0347 0349","Dijous","2019",2,"Febrer","7","11","Altres","Matí","428746.35 ","4580789.19","2.14681550912264","41.3736222028826"
"2019S009370    ",3,"Sants-Montjuïc",15,"Hostafrancs",100800,"Diputació","0002 0002","Dimecres","2019",12,"Desembre","4","15","Manca d'atenció a la conducció","Tarda","428842.04 ","4581038.14","2.14793041209443","41.3758728851927"
"2019S000715    ",3,"Sants-Montjuïc",15,"Hostafrancs",114000,"Espanya","0006 0008","Dissabte","2019",1,"Gener","26","11","No determinada","Matí","428876.14 ","4580985.75","2.14834430763126","41.3754040433731"
"2019S004098    ",3,"Sants-Montjuïc",15,"Hostafrancs",114000,"Espanya","0006 0008","Dilluns","2019",5,"Maig","27","19","Canvi de carril sense precaució","Tarda","428885.04 ","4580959.01","2.14845386642746","41.3751639924432"
"2019S001600    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0192 0192","Dijous","2019",2,"Febrer","28","12","Manca d'atenció a la conducció","Matí","428247.16 ","4580227.43","2.14091331225575","41.3685182365560"
"2019S007930    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",212406,"Mineria","0058 0060","Diumenge","2019",10,"Octubre","13","05","No respectar distàncies","Nit","428189.79 ","4580068.96","2.14024618454042","41.3670858314641"
"2019S001203    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",212406,"Mineria","0074X0078X","Dijous","2019",2,"Febrer","14","19","Manca precaució incorporació circulació","Tarda","428212.41 ","4580142.43","2.14050791612010","41.3677495697999"
"2019S001837    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0306 0310","Divendres","2019",3,"Març","8","14","No respectar distàncies","Tarda","428716.95 ","4580687.19","2.14647598151090","41.3727009176578"
"2019S009460    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0314 0316","Diumenge","2019",12,"Desembre","8","15","Altres","Tarda","428747.21 ","4580717.47","2.14683422890140","41.3729763213018"
"2019S005510    ",3,"Sants-Montjuïc",15,"Hostafrancs",267102,"Príncep Jordi","0025 0025","Dijous","2019",7,"Juliol","11","19","Manca d'atenció a la conducció","Tarda","428779.12 ","4581124.02","2.14716796109380","41.3766408059935"
"2019S006223    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0216 0216","Dilluns","2019",8,"Agost","5","12","Altres","Matí","428244.45 ","4580298.21","2.14087252864661","41.3691554858001"
"2019S009451    ",3,"Sants-Montjuïc",18,"Sants",172403,"Joan Güell","0094 0096","Diumenge","2019",12,"Desembre","8","00","No respectat pas de vianants","Nit","427548.82 ","4581601.95","2.13239961863492","41.3808354165216"
"2019S006383    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0218 0218","Dilluns","2019",8,"Agost","12","15","No respectar distàncies","Tarda","428347.56 ","4580326.06","2.14210202020500","41.3694155144176"
"2019S003779    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0218 0218","Dijous","2019",5,"Maig","16","16","Manca d'atenció a la conducció","Tarda","428357.62 ","4580408.55","2.14221254317111","41.3701593697571"
"2019S007896    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",169409,"Corts Catalanes","0218 0218","Divendres","2019",10,"Octubre","11","17","Altres","Tarda","428347.35 ","4580326.06","2.14209950943016","41.3694154957074"
"2019S006880    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",96906,"Dàlia","0052 0052","Dijous","2019",9,"Setembre","5","08","Desobeir altres senyals","Matí","428658.34 ","4580291.86","2.14582175779557","41.3691351157509"
"2019S004645    ",3,"Sants-Montjuïc",18,"Sants",312400,"Sants","0134 0134","Dijous","2019",6,"Juny","13","20","Desconegut","Tarda","427681.72 ","4581012.87","2.13405920469343","41.3755417610482"
"2019S009789    ",3,"Sants-Montjuïc",18,"Sants",172403,"Joan Güell","0109 0109","Dijous","2019",12,"Desembre","19","14","Desobeir semàfor","Tarda","427548.82 ","4581601.95","2.13239961863492","41.3808354165216"
"2019S007280    ",3,"Sants-Montjuïc",18,"Sants",187207,"Madrid","0182 0182","Divendres","2019",9,"Setembre","20","23","Manca d'atenció a la conducció","Nit","427538.35 ","4581580.05","2.13227703788875","41.3806372279662"
"2019S000967    ",3,"Sants-Montjuïc",18,"Sants",138802,"Galileu","0001 0003","Dimecres","2019",2,"Febrer","6","13","Altres","Matí","427828.74 ","4581083.39","2.13580874434599","41.3761901186472"
"2019S007369    ",3,"Sants-Montjuïc",18,"Sants",48404,"Brasil","0002 0002","Dimecres","2019",9,"Setembre","25","10","Desobeir altres senyals","Matí","427381.03 ","4581010.6 ","2.13046407874547","41.3754942150465"
"2019S005366    ",3,"Sants-Montjuïc",18,"Sants",701433,"Mig (Ascendent)","000120000","Diumenge","2019",7,"Juliol","7","06","Desobeir semàfor","Matí","427381.03 ","4581010.6 ","2.13046407874547","41.3754942150465"
"2019S002370    ",3,"Sants-Montjuïc",17,"Sants - Badal",312400,"Sants","0272 0274","Dimarts","2019",3,"Març","26","23","No respectar distàncies","Nit","427120.77 ","4581033.65","2.12734933983051","41.3756782697426"
"2019S007164    ",3,"Sants-Montjuïc",18,"Sants",98005,"Daoíz i Velarde","0012 0014","Dimarts","2019",9,"Setembre","17","14","Altres","Tarda","427601.22 ","4580875.8 ","2.13311303776898","41.3742999783047"
"2019S009245    ",3,"Sants-Montjuïc",16,"la Bordeta",701434,"Mig (Descendent)","000060000","Divendres","2019",11,"Novembre","29","16","Manca d'atenció a la conducció","Tarda","427691.53 ","4580010.84","2.13429611083106","41.3665177241924"
"2019S002532    ",3,"Sants-Montjuïc",17,"Sants - Badal",328808,"Sugranyes","0010 0014","Dilluns","2019",4,"Abril","1","17","Manca precaució efectuar marxa enrera","Tarda","427142.73 ","4580947.33","2.12762230317766","41.3749028090475"
"2019S009923    ",3,"Sants-Montjuïc",16,"la Bordeta",30602,"Badal","0001 0015","Dimarts","2019",12,"Desembre","24","12","Gir indegut o sense precaució","Matí","427777.51 ","4579853.73","2.13534277234176","41.3651104151509"
"2019S002998    ",3,"Sants-Montjuïc",16,"la Bordeta",30602,"Badal","0033 0035","Dimecres","2019",4,"Abril","17","13","No respectar distàncies","Matí","427650.81 ","4580048.77","2.13380475324866","41.3668556842651"
"2019S002400    ",3,"Sants-Montjuïc",17,"Sants - Badal",187207,"Madrid","0046 0048","Dimecres","2019",3,"Març","27","18","Altres","Tarda","426982.53 ","4581211.61","2.12567492506081","41.3772685435315"
"2019S006582    ",3,"Sants-Montjuïc",17,"Sants - Badal",282252,"Blanca","0145 0145","Divendres","2019",8,"Agost","23","06","No determinada","Matí","427281.93 ","4580470.92","2.12934391529993","41.3706245655524"
"2019S009192    ",3,"Sants-Montjuïc",16,"la Bordeta",160903,"Ildefons Cerdà","0004 0006","Dijous","2019",11,"Novembre","28","01","No determinada","Nit","427718.43 ","4579750.57","2.13464876064647","41.3641759824788"
"2019S000918    ",3,"Sants-Montjuïc",16,"la Bordeta",160903,"Ildefons Cerdà","0004 0006","Dilluns","2019",2,"Febrer","4","22","Gir indegut o sense precaució","Nit","427857.42 ","4579829.56","2.13630099498745","41.3648998956339"
"2019S001939    ",3,"Sants-Montjuïc",17,"Sants - Badal",59105,"Canalejas","0085 0085","Dimarts","2019",3,"Març","12","18","Altres","Tarda","427304.19 ","4580690.16","2.12958375128243","41.3726011902522"
"2019S008341    ",4,"Les Corts",19,"les Corts",138802,"Galileu","0292 0292","Dilluns","2019",10,"Octubre","28","19","Desconegut","Tarda","427547.56 ","4581932.1 ","2.13234504246961","41.3838088364131"
"2019S009999    ",3,"Sants-Montjuïc",16,"la Bordeta",169409,"Corts Catalanes","0153 0157","Dissabte","2019",12,"Desembre","28","18","Altres","Tarda","427971.19 ","4579992.75","2.13764174290073","41.3663798872970"
"2019S003051    ",3,"Sants-Montjuïc",17,"Sants - Badal",312400,"Sants","0259 0271","Diumenge","2019",4,"Abril","21","06","No determinada","Matí","427381.03 ","4581010.6 ","2.13046407874547","41.3754942150465"
"2019S006703    ",4,"Les Corts",19,"les Corts",107004,"Equador","0047 0049","Dijous","2019",8,"Agost","29","10","Gir indegut o sense precaució","Matí","428158.67 ","4582208.85","2.13962027501274","41.3863562707949"
"2019S007074    ",4,"Les Corts",19,"les Corts",231502,"Numància","0064 0064","Divendres","2019",9,"Setembre","13","08","Gir indegut o sense precaució","Matí","428032.66 ","4581954.23","2.13814357180955","41.3840517314225"
"2019S000025    ",4,"Les Corts",19,"les Corts",231502,"Numància","0072 0074","Dimecres","2019",1,"Gener","2","12","Manca precaució incorporació circulació","Matí","428005.94 ","4582013.01","2.13781704390718","41.3845787479757"
"2019S003136    ",4,"Les Corts",19,"les Corts",138802,"Galileu","0172 0178","Dimecres","2019",4,"Abril","24","17","Desconegut","Tarda","427645.02 ","4581636.85","2.13354582055614","41.3811584117145"
"2019S001244    ",4,"Les Corts",19,"les Corts",187207,"Madrid","0215 0217","Dissabte","2019",2,"Febrer","16","11","No determinada","Matí","427807.98 ","4581703.23","2.13548661381259","41.3817709221463"
"2019S005011    ",4,"Les Corts",19,"les Corts",343903,"Corts","0304 0306","Dimecres","2019",6,"Juny","26","09","No determinada","Matí","427927.03 ","4582360.28","2.13683202429677","41.3876994046041"
"2019S004673    ",3,"Sants-Montjuïc",18,"Sants",312400,"Sants","0098 0098","Divendres","2019",5,"Maig","31","17","No respectar distàncies","Tarda","427855.33 ","4580993.86","2.13613735377742","41.3753861411497"
"2019S005490    ",3,"Sants-Montjuïc",18,"Sants",312400,"Sants","0021 0021","Dijous","2019",7,"Juliol","11","11","Gir indegut o sense precaució","Matí","428168.05 ","4580982.55","2.13987793627467","41.3753122744934"
"2019S008435    ",3,"Sants-Montjuïc",18,"Sants",331507,"Tarragona","0185X0185X","Dijous","2019",10,"Octubre","31","19","Desobeir altres senyals","Tarda","428395.22 ","4581569.25","2.14252486766781","41.3806167355607"
"2019S002288    ",3,"Sants-Montjuïc",18,"Sants",331507,"Tarragona","0185X0185X","Dissabte","2019",3,"Març","23","23","Desobeir semàfor","Nit","428426.74 ","4581528.37","2.14290662006490","41.3802513509829"
"2019S003748    ",3,"Sants-Montjuïc",18,"Sants",231502,"Numància","0009 0011","Dimecres","2019",5,"Maig","15","19","Manca precaució incorporació circulació","Tarda","428270.74 ","4581656.98","2.14102592767129","41.3813957904715"
"2019S007350    ",3,"Sants-Montjuïc",18,"Sants",231502,"Numància","0009 0011","Dimarts","2019",9,"Setembre","24","14","No respectar distàncies","Tarda","428263.53 ","4581703.91","2.14093414816184","41.3818178284780"
"2019S004867    ",3,"Sants-Montjuïc",18,"Sants",366206,"Viriat","0030X0030X","Divendres","2019",6,"Juny","21","08","Desconegut","Matí","428302.72 ","4581484.43","2.14142878510909","41.3798445480495"
"2019S007802    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",87100,"Comte de Güell","0038 0038","Dimecres","2019",10,"Octubre","9","12","Manca precaució efectuar marxa enrera","Matí","426737.28 ","4581221.54","2.12274115914743","41.3773356688751"
"2019S005085    ",3,"Sants-Montjuïc",18,"Sants",296406,"Sant Antoni","0014 0014","Dijous","2019",6,"Juny","27","19","Desobeir semàfor","Tarda","427896.79 ","4581101.32","2.13662030345857","41.3763577129975"
"2019S000716    ",3,"Sants-Montjuïc",18,"Sants",312400,"Sants","0070 0070","Diumenge","2019",1,"Gener","27","11","Manca precaució efectuar marxa enrera","Matí","427963.31 ","4580978.64","2.13743029692072","41.3752587415464"
"2019S004913    ",4,"Les Corts",19,"les Corts",343903,"Corts","0179 0179","Dissabte","2019",6,"Juny","22","15","No respectar distàncies","Tarda","427191.1  ","4581776.77","2.12810093662960","41.3823776323460"
"2019S000508    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0041 0043","Dissabte","2019",1,"Gener","19","21","Desobeir semàfor","Tarda","427191.1  ","4581776.77","2.12810093662960","41.3823776323460"
"2019S003993    ",4,"Les Corts",19,"les Corts",343903,"Corts","0227 0227","Dijous","2019",5,"Maig","23","18","Altres","Tarda","427423.78 ","4581974.04","2.13085977003457","41.3841754070618"
"2019S001291    ",4,"Les Corts",19,"les Corts",144601,"Diagonal","0525 0525","Dilluns","2019",2,"Febrer","18","14","Desobeir altres senyals","Tarda","428097.57 ","4582748.97","2.13882540345090","41.3912154620821"
"2019S002940    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",196208,"Maria Barrientos","0022 0022","Diumenge","2019",4,"Abril","14","20","Manca precaució efectuar marxa enrera","Tarda","427176.7  ","4581612.24","2.12794852491448","41.3808944713984"
"2019S003293    ",4,"Les Corts",19,"les Corts",187207,"Madrid","0125B0125B","Dilluns","2019",4,"Abril","29","21","Manca d'atenció a la conducció","Tarda","427345.28 ","4581517.41","2.12997580580371","41.3800556280061"
"2019S004025    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",187207,"Madrid","0005 0005","Divendres","2019",5,"Maig","24","17","No determinada","Tarda","426791.5  ","4581061.19","2.12340887619333","41.3758963992071"
"2019S009295    ",4,"Les Corts",19,"les Corts",66508,"Carles III","0158X0158X","Diumenge","2019",12,"Desembre","1","16","Gir indegut o sense precaució","Tarda","427420.96 ","4582917.03","2.13071296735776","41.3926682863032"
"2019S008127    ",4,"Les Corts",19,"les Corts",128059,"Flos i Calcat","0002 0002","Dilluns","2019",10,"Octubre","21","09","Altres","Matí","427240.82 ","4582607.05","2.12859570969060","41.3898601328777"
"2019S008418    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",700811,"Albert Bastardas","0020 0020","Divendres","2019",10,"Octubre","25","14","Gir indegut o sense precaució","Tarda","425487.39 ","4581578.42","2.10775177983248","41.3804350672646"
"2019S008760    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",312400,"Sants","0388 0388","Dimarts","2019",11,"Novembre","12","09","Gir indegut o sense precaució","Matí","426650.36 ","4581038.48","2.12172398819603","41.3756789962200"
"2019S001242    ",4,"Les Corts",19,"les Corts",144601,"Diagonal","0579 0587","Dissabte","2019",2,"Febrer","16","10","Desobeir semàfor","Matí","427575.97 ","4582577.49","2.13260756804668","41.3896241709320"
"2019S004817    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",701434,"Mig (Descendent)","000190000","Dimecres","2019",6,"Juny","19","21","Desobeir semàfor","Tarda","427191.1  ","4581776.77","2.12810093662960","41.3823776323460"
"2019S004714    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0661 0671","Diumenge","2019",6,"Juny","16","09","Canvi de carril sense precaució","Matí","425650.85 ","4581915.29","2.10966506509644","41.3834842405699"
"2019S009863    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0687 0687","Dissabte","2019",12,"Desembre","21","22","Canvi de carril sense precaució","Nit","425387.6  ","4581831.03","2.10652736445876","41.3827009572005"
"2019S008559    ",4,"Les Corts",19,"les Corts",187207,"Madrid","0125C0125C","Dimarts","2019",11,"Novembre","5","19","Desobeir altres senyals","Tarda","427343.61 ","4581494.04","2.12995864018396","41.3798449925682"
"2019S008559    ",4,"Les Corts",19,"les Corts",187207,"Madrid","0125C0125C","Dimarts","2019",11,"Novembre","5","19","Avançament defectuós/improcedent","Tarda","427343.61 ","4581494.04","2.12995864018396","41.3798449925682"
"2019S004413    ",4,"Les Corts",19,"les Corts",701433,"Mig (Ascendent)","000320000","Dimecres","2019",6,"Juny","5","15","No respectar distàncies","Tarda","427421.42 ","4582916.56","2.13071852546515","41.3926640947517"
"2019S000983    ",4,"Les Corts",19,"les Corts",701433,"Mig (Ascendent)","000320000","Dijous","2019",2,"Febrer","7","06","Manca d'atenció a la conducció","Matí","427354.25 ","4582900.13","2.12991712509691","41.3925100468540"
"2019S000194    ",4,"Les Corts",19,"les Corts",343903,"Corts","0255 0255","Dimecres","2019",1,"Gener","9","18","Manca precaució incorporació circulació","Tarda","427576.97 ","4582086.21","2.13267831032130","41.3851994955524"
"2019S000252    ",4,"Les Corts",19,"les Corts",219100,"Montnegre","0042B0042B","Divendres","2019",1,"Gener","11","11","Gir indegut o sense precaució","Matí","428167.54 ","4582411.94","2.13970225087504","41.3881862186847"
"2019S001621    ",4,"Les Corts",19,"les Corts",199909,"Marquès de Sentmenat","0099X0099X","Dijous","2019",2,"Febrer","28","20","Gir indegut o sense precaució","Tarda","428408.37 ","4582110.79","2.14261807799787","41.3854953608046"
"2019S000423    ",4,"Les Corts",19,"les Corts",144601,"Diagonal","0650 0650","Dijous","2019",1,"Gener","17","09","Altres","Matí","427585.14 ","4582648.38","2.13270875664439","41.3902634753077"
"2019S000780    ",4,"Les Corts",19,"les Corts",144601,"Diagonal","0652D0656D","Dimecres","2019",1,"Gener","30","08","Gir indegut o sense precaució","Matí","427575.97 ","4582577.49","2.13260756804668","41.3896241709320"
"2019S008463    ",4,"Les Corts",19,"les Corts",144601,"Diagonal","0491 0491","Dissabte","2019",11,"Novembre","2","19","Manca d'atenció a la conducció","Tarda","428468.41 ","4582834.2 ","2.14325059882566","41.3920161920754"
"2019S002575    ",4,"Les Corts",19,"les Corts",162002,"Josep Tarradellas","0141 0141","Dimarts","2019",4,"Abril","2","21","No respectar distàncies","Tarda","428499.73 ","4582666.13","2.14364505050962","41.3905052357902"
"2019S002824    ",4,"Les Corts",19,"les Corts",144601,"Diagonal","0545 0545","Dimarts","2019",4,"Abril","9","15","Desobeir semàfor","Tarda","427822.66 ","4582466.59","2.13557114413821","41.3886475312920"
"2019S007442    ",4,"Les Corts",19,"les Corts",144601,"Diagonal","0565X0565X","Divendres","2019",9,"Setembre","27","16","Desconegut","Tarda","427781.69 ","4582475.64","2.13508008062369","41.3887253606143"
"2019S003219    ",4,"Les Corts",19,"les Corts",102408,"Doctor Ibáñez","0001 0001","Dissabte","2019",4,"Abril","27","12","Canvi de carril sense precaució","Matí","427632.95 ","4582157.61","2.13333923568527","41.3858476095884"
"2019S000820    ",4,"Les Corts",19,"les Corts",701433,"Mig (Ascendent)","000260000","Dijous","2019",1,"Gener","31","15","Altres","Tarda","427207    ","4582445.17","2.12821069997274","41.3883990829943"
"2019S005731    ",4,"Les Corts",19,"les Corts",278302,"Reina Maria Cristina","9997 9997","Divendres","2019",7,"Juliol","19","09","Desobeir semàfor","Matí","427207    ","4582445.17","2.12821069997274","41.3883990829943"
"2019S007765    ",4,"Les Corts",19,"les Corts",231502,"Numància","0136U0136U","Dimarts","2019",10,"Octubre","8","11","Manca d'atenció a la conducció","Matí","427702.14 ","4582371.28","2.13414116158844","41.3877782786866"
