"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_causa_mediata","Descripcio_torn","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2021S004367    ",1,"Ciutat Vella",1,"el Raval",86902,"Nou de la Rambla","0104 0106","Dimarts","2021",8,"Agost","3","15","Desconegut","Tarda","430720.62","4580973.17","2.170400268","41.375449064"
"2021S005716    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000850000","Dimarts","2021",10,"Octubre","12","20","Canvi de carril sense precaució","Tarda","433042.41","4582486.79","2.197995321","41.389278535"
"2021S001381    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000870000","Dissabte","2021",3,"Març","27","18","Manca d'atenció a la conducció","Tarda","432900.47","4582345.91","2.19631335","41.387997829"
"2021S002901    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",110009,"Ramon Turró","0100 0104","Dimarts","2021",6,"Juny","1","09","Altres","Matí","432928.60","4583122.11","2.196563769","41.394991217"
"2021S006168    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",243206,"Pamplona","0038 0038","Dissabte","2021",10,"Octubre","30","15","Manca d'atenció a la conducció","Tarda","432784.59","4583039.32","2.194850471","41.394233518"
"2021S005360    ",1,"Ciutat Vella",1,"el Raval",700025,"Josep Carner","0027 0027","Dilluns","2021",9,"Setembre","27","10","Canvi de carril sense precaució","Matí","431292.13","4580896.40","2.177242682","41.374806642"
"2021S006908    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0014 0014","Dimarts","2021",11,"Novembre","30","14","Manca d'atenció a la conducció","Tarda","431111.99","4581034.78","2.175072983","41.376037585"
"2021S005897    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana","0021 0021","Dimecres","2021",10,"Octubre","20","16","Canvi de carril sense precaució","Tarda","431444.23","4581878.06","2.17895026","41.38366117"
"2021S005399    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700662,"Salvador Espriu","0091B0091B","Dimarts","2021",9,"Setembre","28","14","No respectar distàncies","Tarda","433381.19","4582884.14","2.202003364","41.39288552"
"2021S001342    ",1,"Ciutat Vella",1,"el Raval",140203,"Drassanes","0013X0013X","Dimarts","2021",3,"Març","16","15","No respectat pas de vianants","Tarda","431007.79","4581075.25","2.173822414","41.376393155"
"2021S001905    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,"Colom","0001 0001","Dimarts","2021",4,"Abril","13","23","Desobeir semàfor","Nit","431653.31","4581582.41","2.181483973","41.381016129"
"2021S001675    ",1,"Ciutat Vella",2,"el Barri Gòtic",122904,"Ferran","0037 0037","Dilluns","2021",3,"Març","29","21","Altres","Tarda","431181.09","4581664.77","2.175827661","41.381717647"
"2021S002711    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0036 0038","Dissabte","2021",5,"Maig","22","18","Desobeir altres senyals","Tarda","430151.89","4581540.64","2.163534384","41.380510905"
"2021S004317    ",1,"Ciutat Vella",1,"el Raval",256605,"Pintor Fortuny","0026 0026","Dissabte","2021",7,"Juliol","31","13","Avançament defectuós/improcedent","Matí","430622.56","4581770.69","2.169136392","41.382623642"
"2021S003410    ",1,"Ciutat Vella",2,"el Barri Gòtic",179209,"Llibreteria","0009 0009","Dilluns","2021",6,"Juny","21","17","No cedir la dreta","Tarda","431374.65","4581898.82","2.178115815","41.383842214"
"2021S002823    ",1,"Ciutat Vella",2,"el Barri Gòtic",269108,"Portal de la Pau","0007 0007","Divendres","2021",5,"Maig","28","17","Altres","Tarda","431350.48","4580999.18","2.177928736","41.375737337"
"2021S006414    ",1,"Ciutat Vella",2,"el Barri Gòtic",74801,"Catedral","0006 0008","Dimecres","2021",11,"Novembre","10","06","Manca precaució efectuar marxa enrera","Matí","431261.01","4582031.61","2.17674174","41.385028509"
"2021S000467    ",1,"Ciutat Vella",2,"el Barri Gòtic",277503,"Regomir","0004B0004B","Divendres","2021",1,"Gener","29","12","Manca d'atenció a la conducció","Matí","431451.36","4581632.01","2.179063377","41.381445672"
"2021S005693    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0056 0056","Dilluns","2021",10,"Octubre","11","19","Manca d'atenció a la conducció","Tarda","430626.85","4582082.01","2.169152029","41.385427979"
"2021S006613    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai","0058 0058","Dijous","2021",11,"Novembre","18","12","Canvi de carril sense precaució","Matí","430643.28","4582079.93","2.169348755","41.385410662"
"2021S000109    ",1,"Ciutat Vella",1,"el Raval",16408,"Àngels","0007 0007","Divendres","2021",1,"Gener","8","16","Manca d'atenció a la conducció","Tarda","430509.33","4581769.33","2.167782478","41.382601615"
"2021S004672    ",1,"Ciutat Vella",1,"el Raval",67307,"Carme","0050 0050","Dimarts","2021",8,"Agost","24","03","Manca precaució efectuar marxa enrera","Nit","430547.85","4581629.11","2.168259203","41.381342024"
"2021S004635    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",700813,"Doctor Aiguader","0001X0001X","Divendres","2021",8,"Agost","20","20","Desobeir altres senyals","Tarda","432011.14","4581730.24","2.185746427","41.38237793"
"2021S004255    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",700813,"Doctor Aiguader","0001X0001X","Dijous","2021",7,"Juliol","29","11","No respectar distàncies","Matí","432011.14","4581730.24","2.185746427","41.38237793"
"2021S007549    ",1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borbó Comte Barcelona","0040 0040","Divendres","2021",12,"Desembre","24","21","Desobeir semàfor","Tarda","432223.24","4581269.08","2.18833445","41.378242283"
"2021S004873    ",1,"Ciutat Vella",3,"la Barceloneta",258702,"Pizarro","0002B0002B","Dissabte","2021",9,"Setembre","4","20","Gir indegut o sense precaució","Tarda","432193.14","4581738.02","2.187922019","41.382463371"
"2021S005967    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,"Pujades","0012 0012","Dissabte","2021",10,"Octubre","23","05","Manca precaució incorporació circulació","Nit","431948.31","4582539.35","2.184904133","41.389660054"
"2021S005752    ",1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besòs)","000960000","Dijous","2021",10,"Octubre","14","15","Canvi de carril sense precaució","Tarda","432200.21","4581787.63","2.188001012","41.382910792"
"2021S005857    ",1,"Ciutat Vella",2,"el Barri Gòtic",303705,"Sant Jaume","0004 0004","Dilluns","2021",10,"Octubre","18","19","Altres","Tarda","431263.35","4581784.65","2.176797756","41.382804409"
"2021S005857    ",1,"Ciutat Vella",2,"el Barri Gòtic",303705,"Sant Jaume","0004 0004","Dilluns","2021",10,"Octubre","18","19","Manca d'atenció a la conducció","Tarda","431263.35","4581784.65","2.176797756","41.382804409"
"2021S003170    ",1,"Ciutat Vella",2,"el Barri Gòtic",18006,"Antonio López","9999 9999","Dissabte","2021",6,"Juny","12","16","Gir indegut o sense precaució","Tarda","431666.41","4581603.15","2.181638287","41.381204042"
"2021S007217    ",1,"Ciutat Vella",2,"el Barri Gòtic",18006,"Antonio López","9999 9999","Diumenge","2021",12,"Desembre","12","19","Manca precaució incorporació circulació","Tarda","431666.41","4581603.15","2.181638287","41.381204042"
"2021S007211    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",79306,"Circumval·lació","0012 0012","Diumenge","2021",12,"Desembre","12","15","No determinada","Tarda","432335.93","4581984.14","2.189602088","41.384692141"
"2021S003618    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana","0055 0055","Dimecres","2021",6,"Juny","30","23","Manca d'atenció a la conducció","Nit","431025.12","4582306.12","2.173889451","41.387480738"
"2021S004871    ",1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borbó Comte Barcelona","0004 0004","Dissabte","2021",9,"Setembre","4","18","Manca d'atenció a la conducció","Tarda","432128.96","4581595.21","2.18717052","41.381171703"
"2021S003748    ",1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borbó Comte Barcelona","0006 0006","Dimarts","2021",7,"Juliol","6","10","Canvi de carril sense precaució","Matí","432134.77","4581575.34","2.187242225","41.380993229"
"2021S004750    ",1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borbó Comte Barcelona","0076 0076","Dissabte","2021",8,"Agost","28","16","Desobeir semàfor","Tarda","432247.25","4580987.21","2.188653084","41.375705572"
"2021S004562    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",200000,"Marquesa","0008 0008","Dilluns","2021",8,"Agost","16","13","Manca precaució efectuar marxa enrera","Matí","431988.51","4581837.86","2.185463718","41.383345322"
"2021S004694    ",1,"Ciutat Vella",3,"la Barceloneta",10900,"Pepe Rubianes","0030 0030","Dimecres","2021",8,"Agost","25","00","Gir indegut o sense precaució","Nit","432441.97","4581301.98","2.190946319","41.37855701"
"2021S003523    ",1,"Ciutat Vella",3,"la Barceloneta",700654,"Litoral","0002 0010","Dissabte","2021",6,"Juny","26","15","Manca d'atenció a la conducció","Tarda","432766.65","4582128.16","2.194737091","41.386025427"
"2021S003824    ",1,"Ciutat Vella",3,"la Barceloneta",197903,"Marítim de la Barceloneta","0039 0039","Divendres","2021",7,"Juliol","9","13","Altres","Matí","432895.31","4582048.90","2.196284556","41.3853223"
"2021S000750    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002","Divendres","2021",2,"Febrer","12","19","Desobeir altres senyals","Tarda","431742.93","4581619.47","2.182551501","41.381357531"
"2021S005750    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",201400,"Picasso","0038 0038B","Dijous","2021",10,"Octubre","14","14","Gir indegut o sense precaució","Tarda","431938.13","4582140.27","2.184827245","41.386064786"
"2021S002999    ",1,"Ciutat Vella",3,"la Barceloneta",132908,"Ramon Trias Fargas","0001 0001","Dissabte","2021",6,"Juny","5","16","Altres","Tarda","432907.87","4582098.31","2.196429288","41.385768373"
"2021S006863    ",1,"Ciutat Vella",3,"la Barceloneta",132908,"Ramon Trias Fargas","0008 0008","Diumenge","2021",11,"Novembre","28","10","Altres","Matí","432870.55","4582171.60","2.195974844","41.386425363"
"2021S000323    ",2,"Eixample",10,"Sant Antoni",285807,"Rocafort","0067 0069","Dijous","2021",1,"Gener","21","14","Manca precaució incorporació circulació","Tarda","429408.39","4581282.49","2.154673581","41.378120908"
"2021S006039    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)","000880000","Dimarts","2021",10,"Octubre","26","13","Manca d'atenció a la conducció","Matí","432826.97","4582277.95","2.195441856","41.387379591"
"2021S004813    ",1,"Ciutat Vella",3,"la Barceloneta",33305,"Baluard","0088 0088","Dimecres","2021",9,"Setembre","1","19","Desconegut","Tarda","432339.14","4581237.96","2.189723839","41.377971752"
"2021S000361    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0464 0466","Dissabte","2021",1,"Gener","23","21","Desconegut","Tarda","429448.88","4581405.03","2.155143476","41.379228139"
"2021S005935    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0464 0466","Dijous","2021",10,"Octubre","21","19","No determinada","Tarda","429448.88","4581405.03","2.155143476","41.379228139"
"2021S002198    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0059 0059","Dimecres","2021",4,"Abril","28","09","Desobeir semàfor","Matí","429471.54","4581270.54","2.155430102","41.378018819"
"2021S006358    ",1,"Ciutat Vella",3,"la Barceloneta",174001,"Judici","0006 0006","Diumenge","2021",11,"Novembre","7","19","No cedir la dreta","Tarda","432320.21","4581072.62","2.189515952","41.376480982"
"2021S007457    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0412 0412","Dimarts","2021",12,"Desembre","21","14","Altres","Tarda","429204.00","4581164.88","2.152243291","41.377043666"
"2021S001416    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0412 0412","Dijous","2021",3,"Març","18","18","Desobeir semàfor","Tarda","429204.00","4581164.88","2.152243291","41.377043666"
"2021S007556    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0426 0426","Dissabte","2021",12,"Desembre","25","14","Desobeir semàfor","Tarda","429268.61","4581221.78","2.153009222","41.377561831"
"2021S002302    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)","000980000","Dimarts","2021",5,"Maig","4","13","Canvi de carril sense precaució","Matí","432018.39","4581701.28","2.185836378","41.382117708"
"2021S007188    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)","000990000","Diumenge","2021",12,"Desembre","12","06","Manca d'atenció a la conducció","Matí","431935.15","4581644.36","2.184847346","41.381598002"
"2021S005523    ",1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borbó Comte Barcelona","0042 0043","Dilluns","2021",10,"Octubre","4","02","Desobeir semàfor","Nit","432232.29","4581237.27","2.188446227","41.377956541"
"2021S003781    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",201400,"Picasso","0002 0002","Dimecres","2021",7,"Juliol","7","16","Altres","Tarda","431679.14","4582424.26","2.181697872","41.388600639"
"2021S007077    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,"Pujades","0001B0001B","Diumenge","2021",12,"Desembre","5","22","Manca d'atenció a la conducció","Nit","431719.78","4582376.44","2.182189308","41.38817339"
"2021S003182    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,"Pujades","0003 0003","Diumenge","2021",6,"Juny","13","02","Manca d'atenció a la conducció","Nit","431750.30","4582418.63","2.18254956","41.388555975"
"2021S004710    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0392 0392","Dijous","2021",8,"Agost","26","10","Canvi de carril sense precaució","Matí","429106.07","4581060.32","2.151084529","41.376093302"
"2021S003183    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50803,"Buenaventura Muñoz","0008 0008","Dissabte","2021",6,"Juny","12","20","Desobeir altres senyals","Tarda","431818.17","4582620.95","2.183338479","41.390383975"
"2021S004493    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18006,"Antonio López","0002 0002","Dimecres","2021",8,"Agost","11","19","Desobeir altres senyals","Tarda","431673.95","4581683.19","2.181719423","41.381925582"
"2021S007599    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0182 0182","Dimarts","2021",12,"Desembre","28","09","Gir indegut o sense precaució","Matí","429331.95","4580959.17","2.153797251","41.375202155"
"2021S001692    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0188 0190","Dijous","2021",4,"Abril","1","17","No respectar distàncies","Tarda","429281.48","4580959.82","2.153193696","41.375203574"
"2021S002760    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",12407,"Sant Pere Més Alt","0001 0001","Dimecres","2021",5,"Maig","26","11","Altres","Matí","431120.66","4582246.76","2.175038814","41.386954291"
"2021S000297    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",132952,"Francesc Cambó","0027 0031","Dimarts","2021",1,"Gener","19","23","Altres","Nit","431411.85","4582252.13","2.178520663","41.387027552"
"2021S000107    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",362001,"Vilamarí","0081 0083","Divendres","2021",1,"Gener","8","15","Manca precaució incorporació circulació","Tarda","428792.79","4581529.84","2.147283347","41.380294434"
"2021S005416    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0175 0177","Dimecres","2021",9,"Setembre","29","18","Manca d'atenció a la conducció","Tarda","429262.81","4581810.42","2.152871121","41.382863007"
"2021S004772    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",268003,"Provença","0061B0061B","Dilluns","2021",8,"Agost","30","17","No determinada","Tarda","428856.47","4582028.69","2.147986236","41.384793041"
"2021S001705    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",287201,"Roma","0030 0030","Dijous","2021",4,"Abril","1","16","Desobeir semàfor","Tarda","428668.56","4581644.66","2.145784272","41.381317568"
"2021S000140    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0465 0465","Dilluns","2021",1,"Gener","11","09","Desobeir semàfor","Matí","429412.39","4581441.31","2.154702904","41.379551699"
"2021S002855    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0469 0469","Diumenge","2021",5,"Maig","30","13","Altres","Matí","429451.63","4581480.16","2.15516761","41.379905052"
"2021S002855    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0469 0469","Diumenge","2021",5,"Maig","30","13","Desobeir semàfor","Matí","429451.63","4581480.16","2.15516761","41.379905052"
"2021S003841    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0113 0113","Dissabte","2021",7,"Juliol","10","11","Altres","Matí","429418.80","4582028.60","2.15471111","41.38484179"
